date,asset,action,weight,price,regime,equity,note
2018-08-28,EURUSD,CLOSE,0.0,1.3874,RANGE,99150.67,all strategies flat
2018-08-30,QQQ,OPEN_LONG,0.5,323.4925,HIGH_VOL_CRASH,98180.68,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2018-09-05,GLD,OPEN_LONG,0.5,109.7248,TREND_UP,98357.62,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-09-11,GLD,CLOSE,0.0,108.4897,HIGH_VOL_CRASH,99136.13,all strategies flat
2018-09-12,SPY,OPEN_LONG,0.5,323.989,TREND_UP,97898.74,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-09-13,SPY,CLOSE,0.0,325.3325,RANGE,97147.81,all strategies flat
2018-09-18,SPY,OPEN_SHORT,-0.5,326.642,RANGE,96304.75,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.21 ≥ 2.0
2018-09-18,QQQ,CLOSE,0.0,327.7875,RANGE,96304.75,all strategies flat
2018-09-20,BTC-USD,FLIP,0.4463,65186.2943,HIGH_VOL_CRASH,94925.59,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2018-09-24,SPY,FLIP,0.5,328.1194,TREND_UP,94017.29,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-09-24,QQQ,OPEN_LONG,0.5,333.872,TREND_UP,94017.29,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-09-25,BTC-USD,FLIP,-0.4061,66003.2854,RANGE,95006.73,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.11 ≥ 2.0
2018-09-26,EURUSD,OPEN_LONG,0.4076,1.3912,TREND_UP,94591.26,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-09-27,EURUSD,CLOSE,0.0,1.3936,RANGE,94824.71,all strategies flat
2018-09-28,SPY,CLOSE,0.0,329.8144,RANGE,95764.23,all strategies flat
2018-10-01,SPY,OPEN_SHORT,-0.3269,332.0831,RANGE,95391.65,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.08 ≥ 2.0
2018-10-01,GLD,OPEN_LONG,0.3269,108.4675,RANGE,95391.65,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.25 ≤ -2.0
2018-10-01,BTC-USD,FLIP,0.2225,64965.7589,TREND_UP,95391.65,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-01,EURUSD,OPEN_LONG,0.3269,1.3998,TREND_UP,95391.65,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-02,SPY,FLIP,0.3164,334.3492,TREND_UP,95433.27,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-03,BTC-USD,CLOSE,0.0,67604.5869,RANGE,95995.02,all strategies flat
2018-10-03,EURUSD,CLOSE,0.0,1.3955,RANGE,95995.02,all strategies flat
2018-10-04,QQQ,CLOSE,0.0,330.6029,RANGE,95624.31,all strategies flat
2018-10-04,GLD,CLOSE,0.0,108.6866,RANGE,95624.31,all strategies flat
2018-10-04,BTC-USD,OPEN_LONG,0.4801,68465.2408,TREND_UP,95624.31,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-05,BTC-USD,CLOSE,0.0,68482.0492,RANGE,95328.56,all strategies flat
2018-10-08,BTC-USD,OPEN_LONG,0.4999,68623.6083,TREND_UP,95706.53,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-09,GLD,OPEN_LONG,0.5,108.1266,RANGE,96109.74,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.29 ≤ -2.0
2018-10-12,SPY,CLOSE,0.0,329.8457,RANGE,95410.24,all strategies flat
2018-10-12,QQQ,OPEN_SHORT,-0.5,337.613,RANGE,95410.24,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.07 ≥ 2.0
2018-10-15,EURUSD,OPEN_LONG,0.3935,1.4014,TREND_UP,95857.03,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-17,GLD,CLOSE,0.0,109.1212,RANGE,95212.78,all strategies flat
2018-10-18,QQQ,FLIP,0.3839,340.5314,TREND_UP,94726.08,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-18,GLD,OPEN_LONG,0.3839,108.5946,TREND_UP,94726.08,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-19,GLD,CLOSE,0.0,108.5636,RANGE,95029.0,all strategies flat
2018-10-24,QQQ,CLOSE,0.0,340.1613,RANGE,94538.97,all strategies flat
2018-10-24,EURUSD,CLOSE,0.0,1.4078,RANGE,94538.97,all strategies flat
2018-10-26,QQQ,OPEN_LONG,0.5,335.9127,TREND_UP,94128.41,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-10-29,BTC-USD,CLOSE,0.0,68035.3456,RANGE,94440.91,all strategies flat
2018-10-31,EURUSD,OPEN_LONG,0.5,1.4011,TREND_UP,95060.72,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-01,EURUSD,CLOSE,0.0,1.403,RANGE,94978.06,all strategies flat
2018-11-02,QQQ,CLOSE,0.0,338.8824,RANGE,94675.05,all strategies flat
2018-11-05,QQQ,OPEN_LONG,0.5,341.8105,TREND_UP,94643.66,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-06,SPY,OPEN_LONG,0.5,328.1386,TREND_UP,94721.17,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-06,QQQ,CLOSE,0.0,342.5978,RANGE,94721.17,all strategies flat
2018-11-07,QQQ,OPEN_SHORT,-0.5,344.9725,RANGE,94500.68,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.03 ≥ 2.0
2018-11-08,QQQ,FLIP,0.5,349.5292,TREND_UP,93954.3,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-13,BTC-USD,OPEN_LONG,0.5,70817.0117,TREND_UP,94649.04,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-19,GLD,OPEN_SHORT,-0.3052,110.4224,RANGE,95658.52,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.14 ≥ 2.0
2018-11-19,EURUSD,OPEN_LONG,0.3052,1.3997,TREND_UP,95658.52,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-20,QQQ,CLOSE,0.0,351.2031,RANGE,96360.23,all strategies flat
2018-11-20,EURUSD,CLOSE,0.0,1.4008,RANGE,96360.23,all strategies flat
2018-11-21,QQQ,OPEN_LONG,0.3822,355.2583,TREND_UP,95643.99,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-22,GLD,FLIP,0.3778,111.133,TREND_UP,94811.39,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-23,SPY,CLOSE,0.0,335.8514,RANGE,95471.13,all strategies flat
2018-11-23,QQQ,CLOSE,0.0,357.2219,RANGE,95471.13,all strategies flat
2018-11-23,EURUSD,OPEN_LONG,0.5,1.3936,TREND_UP,95471.13,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-26,EURUSD,CLOSE,0.0,1.3948,RANGE,96551.1,all strategies flat
2018-11-27,EURUSD,OPEN_LONG,0.5,1.3995,TREND_UP,98620.27,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-11-29,GLD,CLOSE,0.0,111.372,RANGE,97743.35,all strategies flat
2018-11-30,GLD,OPEN_LONG,0.5,110.9521,TREND_UP,98140.15,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-03,EURUSD,CLOSE,0.0,1.3932,RANGE,98705.71,all strategies flat
2018-12-04,GLD,CLOSE,0.0,110.4182,RANGE,99021.76,all strategies flat
2018-12-05,GLD,OPEN_LONG,0.5,110.9575,TREND_UP,99741.32,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-07,GLD,CLOSE,0.0,111.497,RANGE,101522.49,all strategies flat
2018-12-07,EURUSD,OPEN_LONG,0.5,1.4002,TREND_UP,101522.49,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-10,GLD,OPEN_LONG,0.5,111.2665,TREND_UP,101513.68,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-12,SPY,OPEN_LONG,0.5,339.9937,TREND_UP,100293.02,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-12,EURUSD,CLOSE,0.0,1.3976,RANGE,100293.02,all strategies flat
2018-12-13,SPY,CLOSE,0.0,338.8854,RANGE,101108.58,all strategies flat
2018-12-18,EURUSD,OPEN_LONG,0.5,1.4015,TREND_UP,103992.43,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-19,SPY,OPEN_LONG,0.5,340.7588,TREND_UP,103223.52,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-19,EURUSD,CLOSE,0.0,1.3994,RANGE,103223.52,all strategies flat
2018-12-20,SPY,CLOSE,0.0,336.9151,RANGE,103164.06,all strategies flat
2018-12-21,SPY,OPEN_LONG,0.5,330.3249,RANGE,102293.88,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.55 ≤ -2.0
2018-12-25,QQQ,OPEN_LONG,0.3766,368.0548,TREND_UP,100798.35,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2018-12-27,QQQ,FLIP,-0.4067,367.6124,RANGE,101836.72,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.04 ≥ 2.0
2019-01-02,QQQ,FLIP,0.375,380.6127,TREND_UP,100148.09,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-03,SPY,CLOSE,0.0,332.9194,RANGE,100701.24,all strategies flat
2019-01-03,EURUSD,OPEN_LONG,0.375,1.3942,TREND_UP,100701.24,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-14,SPY,OPEN_LONG,0.3814,343.7711,TREND_UP,100893.0,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-14,GLD,CLOSE,0.0,110.2805,RANGE,100893.0,all strategies flat
2019-01-15,SPY,CLOSE,0.0,341.9446,RANGE,101430.08,all strategies flat
2019-01-15,GLD,OPEN_LONG,0.375,110.59,TREND_UP,101430.08,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-17,GLD,CLOSE,0.0,110.6982,RANGE,102924.12,all strategies flat
2019-01-17,EURUSD,CLOSE,0.0,1.4016,RANGE,102924.12,all strategies flat
2019-01-22,GLD,OPEN_LONG,0.5,111.0994,TREND_UP,106849.4,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-23,GLD,CLOSE,0.0,111.2019,RANGE,106817.95,all strategies flat
2019-01-29,QQQ,CLOSE,0.0,380.6921,HIGH_VOL_CRASH,104828.65,all strategies flat
2019-01-29,GLD,OPEN_LONG,0.5,110.5205,TREND_UP,104828.65,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-30,SPY,OPEN_LONG,0.38,342.4854,TREND_UP,104294.1,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-30,QQQ,OPEN_LONG,0.38,377.9862,TREND_UP,104294.1,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-01-31,SPY,CLOSE,0.0,341.2713,RANGE,104806.27,all strategies flat
2019-01-31,EURUSD,OPEN_LONG,0.3811,1.4166,HIGH_VOL_CRASH,104806.27,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2019-02-01,QQQ,FLIP,-0.5,363.4612,HIGH_VOL_CRASH,102606.46,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2019-02-01,GLD,CLOSE,0.0,109.8392,RANGE,102606.46,all strategies flat
2019-02-04,BTC-USD,CLOSE,0.0,93697.377,HIGH_VOL_CRASH,101535.91,all strategies flat
2019-02-05,GLD,OPEN_LONG,0.5,110.5104,TREND_UP,102556.36,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-02-06,SPY,OPEN_SHORT,-0.3143,345.1752,RANGE,101981.42,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.11 ≥ 2.0
2019-02-06,BTC-USD,OPEN_LONG,0.2427,92212.9678,TREND_UP,101981.42,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-02-07,GLD,CLOSE,0.0,109.9854,RANGE,101341.07,all strategies flat
2019-02-07,BTC-USD,CLOSE,0.0,90065.0577,HIGH_VOL_CRASH,101341.07,all strategies flat
2019-02-08,BTC-USD,OPEN_LONG,0.3152,90843.0194,TREND_UP,102108.24,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-02-11,SPY,FLIP,0.4067,349.6342,TREND_UP,102556.33,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-02-12,SPY,FLIP,-0.3905,351.798,RANGE,103042.03,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.64 ≥ 2.0
2019-02-14,BTC-USD,FLIP,-0.3118,86412.4245,HIGH_VOL_CRASH,102757.45,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2019-02-18,SPY,CLOSE,0.0,343.6207,RANGE,100947.92,all strategies flat
2019-02-19,SPY,OPEN_LONG,0.4359,347.1785,TREND_UP,103962.16,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-02-20,SPY,CLOSE,0.0,345.4884,RANGE,104313.78,all strategies flat
2019-03-04,BTC-USD,CLOSE,0.0,86931.1763,TREND_UP,102812.11,all strategies flat
2019-03-06,SPY,OPEN_LONG,0.375,337.0818,RANGE,103227.42,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.36 ≤ -2.0
2019-03-06,GLD,OPEN_LONG,0.375,109.6156,TREND_UP,103227.42,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-11,EURUSD,CLOSE,0.0,1.4144,RANGE,103556.36,all strategies flat
2019-03-14,GLD,CLOSE,0.0,109.7911,RANGE,103519.92,all strategies flat
2019-03-15,GLD,OPEN_LONG,0.5,109.9943,TREND_UP,103115.71,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-18,EURUSD,OPEN_LONG,0.375,1.4242,TREND_UP,102751.11,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-19,SPY,CLOSE,0.0,323.6493,TREND_UP,102620.26,all strategies flat
2019-03-20,QQQ,CLOSE,0.0,324.9044,TREND_UP,101887.46,all strategies flat
2019-03-20,BTC-USD,OPEN_LONG,0.4639,89158.1009,TREND_UP,101887.46,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-21,GLD,CLOSE,0.0,110.3315,RANGE,102331.51,all strategies flat
2019-03-21,EURUSD,CLOSE,0.0,1.4292,RANGE,102331.51,all strategies flat
2019-03-22,QQQ,OPEN_SHORT,-0.5,326.0788,TREND_DOWN,102692.78,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-03-22,EURUSD,OPEN_LONG,0.5,1.4237,TREND_UP,102692.78,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-25,EURUSD,CLOSE,0.0,1.423,RANGE,102031.96,all strategies flat
2019-03-27,EURUSD,OPEN_LONG,0.5,1.4274,TREND_UP,102428.85,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-03-28,EURUSD,CLOSE,0.0,1.4279,RANGE,101555.18,all strategies flat
2019-04-01,EURUSD,OPEN_LONG,0.5,1.4242,TREND_UP,103596.56,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-02,EURUSD,CLOSE,0.0,1.4241,RANGE,105400.46,all strategies flat
2019-04-03,SPY,OPEN_LONG,0.3305,338.4349,TREND_UP,104868.38,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-03,GLD,OPEN_LONG,0.3329,108.9939,RANGE,104868.38,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.49 ≤ -2.0
2019-04-03,EURUSD,OPEN_LONG,0.3329,1.4212,TREND_UP,104868.38,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-05,SPY,CLOSE,0.0,337.1895,HIGH_VOL_CRASH,104288.16,all strategies flat
2019-04-08,SPY,OPEN_LONG,0.3948,337.6499,TREND_UP,104016.49,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-08,EURUSD,CLOSE,0.0,1.4248,RANGE,104016.49,all strategies flat
2019-04-09,GLD,CLOSE,0.0,109.9102,RANGE,103881.59,all strategies flat
2019-04-10,SPY,CLOSE,0.0,336.5901,RANGE,104252.41,all strategies flat
2019-04-11,BTC-USD,CLOSE,0.0,93723.6031,RANGE,104073.99,all strategies flat
2019-04-12,EURUSD,OPEN_LONG,0.5,1.4372,TREND_UP,103649.49,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-15,SPY,OPEN_LONG,0.5,343.5606,TREND_UP,103653.81,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-16,SPY,CLOSE,0.0,344.1622,RANGE,103765.61,all strategies flat
2019-04-16,QQQ,CLOSE,0.0,330.685,RANGE,103765.61,all strategies flat
2019-04-24,EURUSD,CLOSE,0.0,1.4403,RANGE,103688.28,all strategies flat
2019-04-25,EURUSD,OPEN_LONG,0.5,1.4357,TREND_UP,103661.7,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-26,QQQ,OPEN_SHORT,-0.5,344.0038,RANGE,103473.56,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=3.01 ≥ 2.0
2019-04-29,SPY,OPEN_LONG,0.5,353.0443,TREND_UP,102483.43,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-04-29,EURUSD,CLOSE,0.0,1.4309,RANGE,102483.43,all strategies flat
2019-04-30,EURUSD,OPEN_LONG,0.5,1.4353,TREND_UP,103262.39,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-01,QQQ,CLOSE,0.0,349.5909,TREND_DOWN,103104.5,all strategies flat
2019-05-01,EURUSD,CLOSE,0.0,1.4357,RANGE,103104.5,all strategies flat
2019-05-02,EURUSD,OPEN_LONG,0.5,1.4326,TREND_UP,102989.3,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-03,GLD,OPEN_LONG,0.5,108.3765,RANGE,102488.33,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.27 ≤ -2.0
2019-05-03,EURUSD,CLOSE,0.0,1.4287,RANGE,102488.33,all strategies flat
2019-05-06,EURUSD,OPEN_LONG,0.5,1.4356,TREND_UP,102321.64,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-07,BTC-USD,OPEN_SHORT,-0.375,100682.0451,RANGE,102475.07,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.26 ≥ 2.0
2019-05-08,QQQ,OPEN_LONG,0.3776,364.4421,HIGH_VOL_CRASH,101153.86,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2019-05-08,EURUSD,CLOSE,0.0,1.4417,RANGE,101153.86,all strategies flat
2019-05-09,QQQ,CLOSE,0.0,361.9508,TREND_DOWN,100618.96,all strategies flat
2019-05-14,GLD,FLIP,-0.5,108.055,TREND_DOWN,101786.7,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-05-15,GLD,CLOSE,0.0,108.176,RANGE,102157.85,all strategies flat
2019-05-15,EURUSD,OPEN_LONG,0.5,1.439,TREND_UP,102157.85,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-16,BTC-USD,FLIP,0.493,97029.9458,TREND_UP,104413.29,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-20,GLD,OPEN_SHORT,-0.3817,107.8332,TREND_DOWN,106620.11,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-05-21,EURUSD,CLOSE,0.0,1.4434,RANGE,106609.59,all strategies flat
2019-05-22,EURUSD,OPEN_LONG,0.3762,1.4472,TREND_UP,106752.66,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-23,EURUSD,CLOSE,0.0,1.4474,RANGE,106601.91,all strategies flat
2019-05-24,BTC-USD,CLOSE,0.0,99118.4287,RANGE,106627.06,all strategies flat
2019-05-27,GLD,CLOSE,0.0,106.5595,RANGE,106996.27,all strategies flat
2019-05-29,EURUSD,OPEN_LONG,0.5,1.4433,TREND_UP,107051.72,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-05-30,GLD,OPEN_SHORT,-0.5,106.7467,TREND_DOWN,107852.68,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-05-31,GLD,CLOSE,0.0,106.6285,RANGE,107430.8,all strategies flat
2019-06-05,SPY,CLOSE,0.0,363.8619,RANGE,107969.24,all strategies flat
2019-06-05,GLD,OPEN_SHORT,-0.5,107.1049,TREND_DOWN,107969.24,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-06-06,QQQ,OPEN_LONG,0.5,379.4376,TREND_UP,107877.49,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-06-06,GLD,CLOSE,0.0,107.2597,RANGE,107877.49,all strategies flat
2019-06-06,EURUSD,FLIP,-0.5,1.4661,RANGE,107877.49,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.23 ≥ 2.0
2019-06-07,EURUSD,FLIP,0.5,1.4598,TREND_UP,107911.41,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-06-10,GLD,OPEN_SHORT,-0.5,107.5298,TREND_DOWN,108331.01,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-06-10,EURUSD,CLOSE,0.0,1.4583,RANGE,108331.01,all strategies flat
2019-06-12,GLD,CLOSE,0.0,107.7281,RANGE,108560.75,all strategies flat
2019-06-13,GLD,OPEN_SHORT,-0.5,108.0045,TREND_DOWN,109224.16,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-06-13,EURUSD,OPEN_LONG,0.5,1.4575,TREND_UP,109224.16,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-06-14,GLD,CLOSE,0.0,108.0268,RANGE,108518.94,all strategies flat
2019-06-17,GLD,OPEN_SHORT,-0.5,107.7275,TREND_DOWN,108326.82,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2019-06-20,EURUSD,CLOSE,0.0,1.4523,RANGE,107808.18,all strategies flat
2019-06-21,SPY,OPEN_LONG,0.5,352.4905,RANGE,107421.76,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.71 ≤ -2.0
2019-06-25,GLD,CLOSE,0.0,108.6705,RANGE,106749.36,all strategies flat
2019-06-26,EURUSD,OPEN_LONG,0.5,1.4642,TREND_UP,108191.63,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2019-06-28,EURUSD,CLOSE,0.0,1.4579,RANGE,108661.05,all strategies flat
